s_str,t_str,st_samestr,s_stem,t_stem,st_samestem,s_pos,t_pos,st_precede,st_follow,class
cited,cited,1,cite,cite,1,VBN,VBN,0,0,Cit
Beside,Besides,0,Beside,Besides,0,IN,IN,1,1,Trans
is,is,1,be,be,1,VBZ,VBZ,1,0,Trans
areas,areas,1,area,area,1,NNS,NNS,1,0,Mec
technologies,technologies,1,technology,technology,1,NNS,NNS,1,0,Mec
also,also,1,also,also,1,RB,RB,1,0,Vt
and,and,1,and,and,1,CC,CC,1,0,Vt
gave,gives,0,give,give,1,VBD,VBZ,1,1,Vt
on,on,1,on,on,1,IN,IN,1,0,Pref
today,today,1,today,today,1,NN,NN,1,0,Vt
Rogers,?,0,Rogers,?,0,NNP,?,0,0,Mec
of,?,0,of,?,0,IN,?,0,0,Rloc
must,must,1,must,must,1,MD,MD,1,1,Um
lead,leads,0,lead,lead,1,NN,NNS,1,1,SVA
As,?,0,As,?,0,IN,?,0,0,Rloc
to,to,1,to,to,1,TO,TO,1,0,Vform
modeling,modeling,1,model,model,1,NN,NN,1,0,SVA
And,?,0,And,?,0,CC,?,0,0,Rloc
European,Europe,0,European,Europe,0,NNP,NNP,1,1,Wform
to,to,1,to,to,1,TO,TO,1,0,Vt
its,its,1,it,it,1,PRPS,PRPS,1,0,Wform
hydrogen,hydrogen,1,hydrogen,hydrogen,1,NN,NN,1,0,Vt
and,and,1,and,and,1,CC,CC,0,0,Vt
a,?,0,a,?,0,DET,?,0,0,Rloc
of,?,0,of,?,0,IN,?,0,0,Rloc
a,?,0,a,?,0,DET,?,0,0,Rloc
Also,?,0,Also,?,0,RB,?,0,0,Rloc
dedicated,dedicated,1,dedicate,dedicate,1,JJ,JJ,1,0,Vform
the,these,0,the,these,0,DET,DET,1,1,Pref
sell,sold,0,sell,sell,1,NN,VBN,1,1,Vt
',',',',1,',',',',1,PPR,PPR,1,1,Vform
seems,seem,0,seem,seem,1,VBZ,VB,1,1,Vform
states,state,0,state,state,1,NNS,NN,1,1,SVA
the,the,1,the,the,1,DET,DET,1,0,Wform
rising,raising,0,rise,raise,0,VBG,VBG,1,1,Vform
Selecting,selection,0,Selecting,selection,0,NN,NN,1,1,Vform
the,?,0,the,?,0,DET,?,0,0,Rloc
simple----we,?,0,simple----we,?,0,PRP,?,0,0,Rloc
and,and,1,and,and,1,CC,CC,1,0,Mec
',',',',1,',',',',1,PPR,PPR,1,0,Pref
are,are,1,be,be,1,VBP,VBP,0,0,Others
think,consider,0,think,consider,0,VB,VB,1,0,Vform
about,?,0,about,?,0,IN,?,0,0,Rloc
one,?,0,one,?,0,CD,?,0,0,Rloc
the,?,0,the,?,0,DET,?,0,0,Rloc
Use,?,0,Use,?,0,NNP,?,0,0,Rloc
there,there,1,there,there,1,RB,RB,1,0,Vt
plant,plant,1,plant,plant,1,NN,NN,1,0,Mec
Instead,?,0,Instead,?,0,RB,?,0,0,Rloc
the,?,0,the,?,0,DET,?,0,0,Rloc
deem,deemed,0,deem,deem,1,VBP,VBN,1,1,Vt
',',',',1,',',',',1,PPR,PPR,1,0,Wform
consider,considered,0,consider,consider,1,VB,VBN,1,1,Vt
have,?,0,have,?,0,VB,?,0,0,Rloc
then,then,1,then,then,1,RB,RB,1,0,Vt
sec,second,0,sec,second,0,NN,JJ,1,1,Wform
brands,brands,1,brand,brand,1,NNS,NNS,1,0,Vt
it,it,1,it,it,1,PRP,PRP,1,0,Vt
played,play,0,play,play,1,VBN,NN,1,1,Vt
inevitably,inevitably,1,inevitably,inevitably,1,RB,RB,1,0,Vform
and,and,1,and,and,1,CC,CC,1,0,Vform
lead,leads,0,lead,lead,1,NN,NNS,1,1,Vform
The,?,0,The,?,0,DET,?,0,0,Rloc
society,?,0,society,?,0,NN,?,0,0,Rloc
determined,determines,0,determine,determine,1,VBN,VBZ,1,1,Vt
shaped,shapes,0,shape,shape,1,JJ,NNS,1,0,Vt
is,was,0,be,be,1,VBZ,VBD,1,1,Vt
the,?,0,the,?,0,DET,?,0,0,Rloc
is,was,0,be,be,1,VBZ,VBD,1,1,Vt
you,one,0,you,one,0,PRP,CD,1,0,Pform
are,is,0,be,be,1,VBP,VBZ,0,1,Vform
is,was,0,be,be,1,VBZ,VBD,1,1,Vt
shaped,shape,0,shape,shape,1,JJ,NN,1,1,Vm
the,the,1,the,the,1,DET,DET,1,0,Wform
seem,seemed,0,seem,seem,1,VB,VBD,1,1,Vt
concern,concerned,0,concern,concern,1,NN,JJ,1,0,Vt
cause,caused,0,cause,cause,1,NN,VBN,1,1,Vt
step,stepped,0,step,step,1,NN,VBN,0,1,Vt
are,were,0,be,be,1,VBP,VBD,1,1,Vt
powered,power,0,power,power,1,VBN,NN,1,1,Vform
advance,advanced,0,advance,advance,1,NN,JJ,1,1,Wform
travel,travels,0,travel,travel,1,NN,NNS,1,1,Vt
support,support,1,support,support,1,NN,NN,1,1,Vform
is,was,0,be,be,1,VBZ,VBD,1,1,Vt
shape,shaped,0,shape,shape,1,NN,JJ,1,1,Vform
The,?,0,The,?,0,DET,?,0,0,Rloc
are,?,0,be,?,0,VBP,?,0,0,Rloc
be,be,1,be,be,1,VB,VB,1,0,Wform
country,country,1,country,country,1,NN,NN,1,1,Others
a,a,1,a,a,1,DET,DET,1,1,Mec
proper,proper,1,proper,proper,1,JJ,JJ,1,0,Mec
HR,HR,1,HR,HR,1,NNP,NNP,1,1,Vform
to,?,0,to,?,0,TO,?,0,0,Rloc
out,?,0,out,?,0,IN,?,0,0,Rloc
this,these,0,this,these,0,DET,DET,1,0,Pref
problems,problems,1,problem,problem,1,NNS,NNS,1,0,Vt
entire,?,0,entire,?,0,JJ,?,0,0,Rloc
steps,steps,1,step,step,1,NNS,NNS,1,0,Wform
selection,selection,1,selection,selection,1,NN,NN,1,1,Wform
provides,provides,1,provide,provide,1,VBZ,VBZ,1,0,Others
subsequently,subsequently,1,subsequently,subsequently,1,RB,RB,1,0,SVA
This,this,0,This,this,0,DET,DET,1,1,Mec
concealed,concealed,1,conceal,conceal,1,VBN,VBN,1,0,Wform
the,?,0,the,?,0,DET,?,0,0,ArtOrDet
of,?,0,of,?,0,IN,?,0,0,Trans
',',',',1,',',',',1,PPR,PPR,1,0,Mec
at,in,0,at,in,0,IN,IN,1,1,Trans
',',',',1,',',',',1,PPR,PPR,1,1,SVA
products,products,1,product,product,1,NNS,NNS,1,0,Mec
5-step,5-step,1,5-step,5-step,1,JJ,JJ,1,0,Mec
for,to,0,for,to,0,IN,TO,1,1,Trans
graduated,graduate,0,graduate,graduate,1,VBN,NN,1,1,Wform
Instead,?,0,Instead,?,0,RB,?,0,0,Wform
impacts,impact,0,impact,impact,1,NNS,NN,1,1,Vt
for,for,1,for,for,1,IN,IN,1,0,Wform
enough,?,0,enough,?,0,RB,?,0,0,Trans
They,they,0,They,they,0,PRP,PRP,1,1,Mec
at,like,0,at,like,0,IN,IN,1,1,Trans
research,research,1,research,research,1,NN,NN,1,1,Vt
determinations,determination,0,determination,determination,1,NNS,NN,1,1,SVA
lead,leads,0,lead,lead,1,NN,NNS,1,1,Vt
an,an,1,an,an,1,DET,DET,1,1,Wform
of,of,1,of,of,1,IN,IN,1,1,Vt
rate,rate,1,rate,rate,1,NN,NN,1,0,Trans
States,States,1,States,States,1,NNP,NNP,1,0,Mec
is,was,0,be,be,1,VBZ,VBD,1,1,Vform
penicillin,penicillin,1,penicillin,penicillin,1,NN,NN,1,0,Vt
people,people,1,people,people,1,NNS,NNS,1,0,Vform
there,there,1,there,there,1,RB,RB,1,0,Vform
are,were,0,be,be,1,VBP,VBD,1,1,Vt
those,?,0,those,?,0,DET,?,0,0,SVA
discovery,discovery,1,discovery,discovery,1,NN,NN,1,1,Trans
penicillin,penicillin,1,penicillin,penicillin,1,NN,NN,1,0,Vt
Returned,Returning,0,Returned,Returning,0,VBN,VBG,1,1,Vt
can,could,0,can,could,0,MD,MD,1,1,Vm
Until,until,0,Until,until,0,IN,IN,0,0,Mec
1940s,1940,0,1940s,1940,0,NNP,CD,0,0,Mec
that,that,1,that,that,1,IN,IN,1,0,Vt
However,?,0,However,?,0,RB,?,0,0,Trans
innovation,innovation,1,innovation,innovation,1,NN,NN,1,0,Vform
need,needs,0,need,need,1,NN,NNS,1,1,SVA
hence,hence,1,hence,hence,1,RB,RB,1,0,Vt
are,were,0,be,be,1,VBP,VBD,1,1,Vt
beyond,behind,0,beyond,behind,0,IN,IN,1,1,Wform
The,?,0,The,?,0,DET,?,0,0,ArtOrDet
an,one,0,an,one,0,DET,CD,1,1,Wform
that,?,0,that,?,0,IN,?,0,0,Vt
do,did,0,do,do,1,VB,VBD,1,1,Vt
nowhere,?,0,nowhere,?,0,RB,?,0,0,Srun
people,people,1,people,people,1,NNS,NNS,1,0,Trans
;,;,1,;,;,1,PPS,PPS,1,0,Vt
handicapped,handicapped,1,handicap,handicap,1,NNS,NNS,0,1,Wform
which,?,0,which,?,0,WDT,?,0,0,Smod
Hence,hence,0,Hence,hence,0,RB,RB,0,0,Mec
the,a,0,the,a,0,DET,DET,1,1,ArtOrDet
the,?,0,the,?,0,DET,?,0,0,Vt
beatings,beats,0,beat,beat,1,NNS,NNS,1,1,Wform
of,?,0,of,?,0,IN,?,0,0,SVA
weakness,weaknesses,0,weakness,weakness,1,NN,NNS,1,1,Wform
above,above,1,above,above,1,IN,IN,1,0,Vt
extend,extent,0,extend,extent,0,VB,NN,1,1,Wform
rigour,rigorous,0,rigour,rigorous,0,NN,JJ,1,1,Wform
some,some,1,some,some,1,DET,DET,1,0,Wform
and,and,1,and,and,1,CC,CC,1,0,Wform
that,?,0,that,?,0,IN,?,0,0,Trans
demands,demand,0,demand,demand,1,NNS,NN,1,1,Wform
forcing,forced,0,force,force,1,VBG,VBN,1,0,Vt
then,them,0,then,them,0,RB,PRP,0,1,Mec
to,',to',0,to,',to',0,TO,PPR,1,1,Mec
Nowadays,Today,0,Nowadays,Today,0,RB,NNP,1,1,Wtone
make,made,0,make,make,1,VB,VBN,1,1,Vt
not,not,1,not,not,1,RB,RB,1,0,Wform
that,that,1,that,that,1,IN,IN,1,1,Mec
been,been,1,be,be,1,VBN,VBN,1,0,Vform
technique,technical,0,technique,technical,0,NN,JJ,1,1,Wform
weigh,weight,0,weigh,weight,0,VB,NN,1,0,Mec
they,they,1,they,they,1,PRP,PRP,1,0,Vt
this,this,1,this,this,1,DET,DET,1,0,Wform
factors,factors,1,factor,factor,1,NNS,NNS,1,0,Vt
are,were,0,be,be,1,VBP,VBD,1,1,Vt
they,they,1,they,they,1,PRP,PRP,1,0,Vm
fragile,fragile,1,fragile,fragile,1,JJ,JJ,1,0,Trans
they,they,1,they,they,1,PRP,PRP,0,0,Vt
and,and,1,and,and,1,CC,CC,1,1,Vt
cars,cars,1,car,car,1,NNS,NNS,1,0,Mec
and,and,1,and,and,1,CC,CC,1,1,Wform
the,the,1,the,the,1,DET,DET,1,0,Wform
maintained,maintaining,0,maintain,maintain,1,VBN,VBG,1,1,Vt
communications,communication,0,communications,communication,0,NNS,NN,1,1,Wform
has,have,0,have,have,1,VBZ,VB,1,1,Vt
were,would,0,be,would,0,VBD,MD,1,1,Vm
waves,waves,1,wave,wave,1,NNS,NNS,1,1,Vt
rerouted,rerouted,1,rerouted,rerouted,1,VBN,VBN,1,1,Vt
witness,witnessed,0,witness,witness,1,NN,VBN,1,1,Vt
communication,communication,1,communication,communication,1,NN,NN,1,0,Trans
has,?,0,have,?,0,VBZ,?,0,0,Vt
1970s,1970,0,1970s,1970,0,NNP,CD,1,0,Mec
Usenet,Usenet,1,Usenet,Usenet,1,NNP,NNP,1,0,Vt
life,life,1,life,life,1,NN,NN,1,0,Vt
',',',',1,',',',',1,PPR,PPR,1,1,Vt
where,when,0,where,when,0,WRB,WRB,1,1,Vt
creativity,creativity,1,creativity,creativity,1,NN,NN,1,1,Vm
',',',',1,',',',',1,PPR,PPR,1,1,Vt
traffic,traffic,1,traffic,traffic,1,NN,NN,1,1,Vt
factor,factors,0,factor,factor,1,NN,NNS,1,1,Vt
thus,thus,1,thus,thus,1,RB,RB,1,0,Vt
among,among,1,among,among,1,IN,IN,1,0,Wform
to,to,1,to,to,1,TO,TO,1,1,Mec
amount,?,0,amount,?,0,NN,?,0,0,Trans
help,help,1,help,help,1,NN,NN,1,0,Mec
made,make,0,make,make,1,VBN,VB,1,0,Vt
',',',',1,',',',',1,PPR,PPR,1,0,SVA
buildings,buildings,1,build,build,1,NNS,NNS,1,0,Mec
result,results,0,result,result,1,NN,NNS,1,1,Vt
re-use,re-used,0,re-use,re-used,0,JJ,JJ,1,1,Vm
while,',',0,while,',',0,IN,PPR,1,1,Trans
which,which,1,which,which,1,WDT,WDT,1,0,Vt
thinking,thinking,1,think,think,1,NN,NN,1,0,Mec
where,causing,0,where,cause,0,WRB,VBG,1,1,Trans
leads,lead,0,lead,lead,1,NNS,NN,1,1,Vt
are,were,0,be,be,1,VBP,VBD,1,1,Vt
had,have,0,have,have,1,VBD,VB,1,1,Vt
for,?,0,for,?,0,IN,?,0,0,Rloc
be,be,1,be,be,1,VB,VB,1,0,Vt
develop,developed,0,develop,develop,1,VB,VBN,1,1,Vt
could,can,0,could,can,0,MD,MD,1,1,Vt
',',',',1,',',',',1,PPR,PPR,1,1,Vt
but,but,1,but,but,1,CC,CC,1,0,Vt
research,researched,0,research,research,1,NN,VBN,1,1,Vt
presence,present,0,presence,present,0,NN,JJ,1,1,Wform
was,is,0,be,be,1,VBD,VBZ,1,1,Vt
',',',',1,',',',',1,PPR,PPR,1,0,Pform
the,the,1,the,the,1,DET,DET,1,1,Um
be,be,1,be,be,1,VB,VB,1,0,Wform
be,be,1,be,be,1,VB,VB,1,0,Vform
interprets,shows,0,interpret,show,0,VBZ,NNS,1,1,Wform
enterprisers,companies,0,enterpriser,company,0,NNS,NNS,1,1,Wform
engineers,engineers,1,engineer,engineer,1,NNS,NNS,1,0,Vt
remarkable,remarkable,1,remarkable,remarkable,1,JJ,JJ,1,0,Wform
to,to,1,to,to,1,TO,TO,1,0,Wform
advances,advanced,0,advance,advance,1,NNS,JJ,1,0,Vt
vividly,?,0,vividly,?,0,RB,?,0,0,Wtone
are,is,0,be,be,1,VBP,VBZ,1,1,SVA
managed,manage,0,manage,manage,1,VBN,VB,1,1,Vt
the,?,0,the,?,0,DET,?,0,0,ArtOrDet
where,where,1,where,where,1,WRB,WRB,1,1,SVA
technologically,technologically,1,technologically,technologically,1,RB,RB,1,0,Vt
the,the,1,the,the,1,DET,DET,1,1,ArtOrDet
inventions,inventions,1,invention,invention,1,NNS,NNS,1,0,Vt
serendipity,serendipitous,0,serendipity,serendipitous,0,NN,NNS,1,1,Wform
because,because,1,because,because,1,IN,IN,1,0,Pref
it,they,0,it,they,0,PRP,PRP,1,0,Vt
inventions,inventions,1,invention,invention,1,NNS,NNS,1,0,Vt
Fourth,fourthly,0,Fourth,fourthly,0,JJ,RB,1,0,Trans
with,with,1,with,with,1,IN,IN,1,0,Wform
discovery,discovery,1,discovery,discovery,1,NN,NN,0,0,Trans
Whereas,?,0,Whereas,?,0,IN,?,0,0,Mec
on,?,0,on,?,0,IN,?,0,0,Rloc
creativity,creativity,1,creativity,creativity,1,NN,NN,1,1,Trans
singapore,Singapore,0,singapore,Singapore,0,NN,NNP,1,0,Mec
learned,learn,0,learn,learn,1,VBN,VB,1,1,Vt
but,but,1,but,but,1,CC,CC,1,0,SVA
singapore,?,0,singapore,?,0,NN,?,0,0,Mec
the,?,0,the,?,0,DET,?,0,0,ArtOrDet
has,has,1,have,have,1,VBZ,VBZ,1,0,ArtOrDet
the,?,0,the,?,0,DET,?,0,0,ArtOrDet
of,?,0,of,?,0,IN,?,0,0,Rloc
the,?,0,the,?,0,DET,?,0,0,ArtOrDet
shaking,shake,0,shake,shake,1,VBG,NN,1,1,Wform
need,needs,0,need,need,1,NN,NNS,1,0,SVA
flow,flow,1,flow,flow,1,NN,NN,1,0,Trans
goes,went,0,go,go,1,VBZ,VBD,1,1,Vt
do,does,0,do,do,1,VB,VBZ,1,1,SVA
',',',',1,',',',',1,PPR,PPR,1,1,Pref
would,would,1,would,would,1,MD,MD,1,1,SVA
is,is,1,be,be,1,VBZ,VBZ,1,1,Trans
prepare,to,0,prepare,to,0,VB,TO,1,1,Vform
the,?,0,the,?,0,DET,?,0,0,ArtOrDet
university,universities,0,university,university,1,NN,NNS,1,0,Trans
are,are,1,be,be,1,VBP,VBP,1,0,Vt
till,still,0,till,still,0,IN,RB,1,1,Mec
still,?,0,still,?,0,RB,?,0,0,Others
foreign,foreign,1,foreign,foreign,1,JJ,JJ,1,0,Wform
corporations,corporations,1,corporation,corporation,1,NNS,NNS,0,0,Vt
significant,significantly,0,significant,significantly,0,JJ,RB,1,1,Wform
would,will,0,would,will,0,MD,MD,1,1,Vm
wanted,want,0,want,want,1,VBD,VB,1,1,Vt
environment,environments,0,environment,environment,1,NN,NNS,1,1,Vt
',',',',1,',',',',1,PPR,PPR,1,1,Vt
Second,Secondly,0,Second,Secondly,0,NNP,RB,1,0,Trans
housing,housing,1,house,house,1,NN,NN,1,0,Vm
the,?,0,the,?,0,DET,?,0,0,ArtOrDet
require,requires,0,require,require,1,VB,VBZ,1,0,SVA
testing,testing,1,test,test,1,NN,NN,1,1,Pref
and,and,1,and,and,1,CC,CC,1,0,Wform
problem,problem,1,problem,problem,1,NN,NN,1,0,Vt
exploitation,exploiting,0,exploitation,exploit,0,NN,VBG,1,0,Wform
collect,collect,1,collect,collect,1,JJ,JJ,1,1,Spar
Last,Lastly,0,Last,Lastly,0,JJ,NNP,0,1,Trans
',',',',1,',',',',1,PPR,PPR,1,1,Npos
the,?,0,the,?,0,DET,?,0,0,ArtOrDet
of,?,0,of,?,0,IN,?,0,0,Rloc
we,they,0,we,they,0,PRP,PRP,1,1,Wtone
is,are,0,be,be,1,VBZ,VBP,1,1,SVA
protect,protect,1,protect,protect,1,VB,VB,1,0,Wform
laws,laws,1,laws,laws,1,NNS,NNS,1,0,Vt
attaching,attached,0,attach,attach,1,VBG,VBN,1,1,Vform
concerning,concerned,0,concern,concern,1,VBG,JJ,1,1,Vform
that,that,1,that,that,1,IN,IN,1,0,ArtOrDet
the,a,0,the,a,0,DET,DET,1,1,ArtOrDet
the,a,0,the,a,0,DET,DET,1,1,ArtOrDet
disease,disease,1,disease,disease,1,NN,NN,1,0,Vt
wanders,wander,0,wander,wander,1,NNS,VB,1,1,Vform
codes,code,0,code,code,1,NNS,NN,1,1,SVA
preventing,preventing,1,prevent,prevent,1,VBG,VBG,1,0,Wform
functions,?,0,function,?,0,NNS,?,0,0,Rloc
they,they,1,they,they,1,PRP,PRP,1,0,Vt
medical,medical,1,medical,medical,1,JJ,JJ,1,0,Um
technology,technology,1,technology,technology,1,NN,NN,1,0,SVA
illegal,illegally,0,illegal,illegally,0,JJ,RB,1,1,Wform
has,have,0,have,have,1,VBZ,VB,1,1,SVA
of,?,0,of,?,0,IN,?,0,0,Rloc
only,only,1,only,only,1,RB,RB,1,0,SVA
also,also,1,also,also,1,RB,RB,1,0,SVA
before,before,1,before,before,1,IN,IN,1,1,Pform
collapsed,collapses,0,collapse,collapse,1,JJ,NNS,1,1,Vt
nurse,nurse,1,nurse,nurse,1,NN,NN,1,0,SVA
be,be,1,be,be,1,VB,VB,1,0,Vform
choose,chooses,0,choose,choose,1,VB,VBZ,1,1,SVA
both,both,1,both,both,1,DET,DET,0,0,Pref
and,and,1,and,and,1,CC,CC,1,0,Pref
of,?,0,of,?,0,IN,?,0,0,Rloc
also,?,0,also,?,0,RB,?,0,0,Mec
will,would,0,will,would,0,MD,MD,1,1,Vm
an,an,1,an,an,1,DET,DET,1,1,Vm
percentage,percentage,1,percentage,percentage,1,NN,NN,1,0,Trans
judgements,judgements,1,judgement,judgement,1,NNS,NNS,1,1,Spar
keep,keep,1,keep,keep,1,VB,VB,1,0,Pref
individual,?,0,individual,?,0,JJ,?,0,0,Rloc
the,?,0,the,?,0,DET,?,0,0,Rloc
as,as,1,as,as,1,IN,IN,1,0,Pref
they,it,0,they,it,0,PRP,PRP,1,0,SVA
a,an,0,a,an,0,DET,DET,1,1,ArtOrDet
example,example,1,example,example,1,NN,NN,1,1,ArtOrDet
has,have,0,have,have,1,VBZ,VB,1,1,SVA
thorough,throughout,0,thorough,throughout,0,JJ,IN,1,1,Mec
the,?,0,the,?,0,DET,?,0,0,Rloc
whether,whether,1,whether,whether,1,IN,IN,0,0,ArtOrDet
some,some,1,some,some,1,DET,DET,1,1,Mec
a,an,0,a,an,0,DET,DET,1,1,ArtOrDet
With,?,0,With,?,0,IN,?,0,0,Rloc
weighs,weighs,1,weigh,weigh,1,VBZ,VBZ,1,1,Um
is,?,0,be,?,0,VBZ,?,0,0,Rloc
if,if,1,if,if,1,IN,IN,1,0,Pref
the,an,0,the,an,0,DET,DET,1,1,ArtOrDet
their,his,0,their,his,0,PRPS,PRPS,1,1,Pref
impacts,impact,0,impact,impact,1,NNS,NN,0,0,Wform
on,?,0,on,?,0,IN,?,0,0,Rloc
disclosing,disclosing,1,disclose,disclose,1,VBG,VBG,1,0,Pref
society,society,1,society,society,1,NN,NN,1,1,Pref
risks,risks,1,risk,risk,1,NNS,NNS,1,0,V0
are,is,0,be,be,1,VBP,VBZ,0,1,SVA
result,result,1,result,result,1,NN,NN,1,0,Vm
to,to,1,to,to,1,TO,TO,1,0,ArtOrDet
will,may,0,will,may,0,MD,MD,1,1,Vm
from,?,0,from,?,0,IN,?,0,0,Rloc
wish,wishes,0,wish,wish,1,NN,NNS,1,1,SVA
the,his,0,the,his,0,DET,PRPS,1,1,ArtOrDet
disorders,?,0,disorder,?,0,NNS,?,0,0,Srun
who,?,0,who,?,0,WP,?,0,0,Rloc
undergo,undergoes,0,undergo,undergo,1,VB,NNS,1,1,SVA
disclosing,disclosing,1,disclose,disclose,1,VBG,VBG,1,0,Pref
on,?,0,on,?,0,IN,?,0,0,Rloc
',',',',1,',',',',1,PPR,PPR,1,1,Um
claimed,claim,0,claim,claim,1,VBN,NN,1,1,Vt
the,their,0,the,their,0,DET,PRPS,1,1,Pref
argued,argue,0,argue,argue,1,VBN,VB,1,1,Vt
caused,cause,0,cause,cause,1,VBN,NN,1,1,Vform
increase,increased,0,increase,increase,1,NN,JJ,0,1,Wform
loss,lost,0,loss,lose,0,NN,VBN,1,1,Wform
which,?,0,which,?,0,WDT,?,0,0,Rloc
Genetic,genetic,0,Genetic,genetic,0,NNP,JJ,0,1,Mec
beneficiary,beneficial,0,beneficiary,beneficial,0,NN,JJ,1,0,Wform
suggested,suggest,0,suggest,suggest,1,VBN,VB,1,1,Vt
argued,argue,0,argue,argue,1,VBN,VB,1,1,Vt
With,?,0,With,?,0,IN,?,0,0,Rloc
(,?,0,(,?,0,LRB,?,0,0,Rloc
GPS),?,0,GPS),?,0,RRB,?,0,0,Rloc
that,?,0,that,?,0,IN,?,0,0,Rloc
are,?,0,be,?,0,VBP,?,0,0,Vform
not,not,1,not,not,1,RB,RB,1,1,Vform
a,an,0,a,an,0,DET,DET,1,1,Mec
who,who,1,who,who,1,WP,WP,1,0,SVA
for,?,0,for,?,0,IN,?,0,0,ArtOrDet
will,to,0,will,to,0,MD,TO,1,1,Vform
make,take,0,make,take,0,VB,VB,1,1,Wform
them,them,1,them,them,1,PRP,PRP,1,0,Vform
',',',',1,',',',',1,PPR,PPR,1,0,Rloc
for,for,1,for,for,1,IN,IN,1,0,ArtOrDet
argued,?,0,argue,?,0,VBN,?,0,0,Vt
Thus,Thus,1,Thus,Thus,1,RB,RB,1,0,Mec
have,has,0,have,have,1,VB,VBZ,1,1,SVA
Thus,Thus,1,Thus,Thus,1,RB,RB,1,0,Mec
the,?,0,the,?,0,DET,?,0,0,ArtOrDet
disorder,disorder,1,disorder,disorder,1,NN,NN,1,0,SVA
charged,charged,1,charge,charge,1,VBN,VBN,1,1,Cit
',',',',1,',',',',1,PPR,PPR,1,0,SVA
he,he,1,he,he,1,PRP,PRP,1,0,Vt
laws,laws,1,laws,laws,1,NNS,NNS,1,0,Vform
Therefore,Therefore,1,Therefore,Therefore,1,RB,RB,0,0,Mec
',',',',1,',',',',1,PPR,PPR,1,0,ArtOrDet
private,private,1,private,private,1,JJ,JJ,1,1,ArtOrDet
Health,health,0,Health,health,0,NNP,NN,1,1,Mec
these,?,0,these,?,0,DET,?,0,0,Pref
development,development,1,development,development,1,NN,NN,1,0,SVA
say,say,1,say,say,1,VB,VB,1,0,SVA
Firstly,Firstly,1,Firstly,Firstly,1,NNP,NNP,1,0,Mec
Holtzman,Holtzman,1,Holtzman,Holtzman,1,NNP,NNP,1,1,Mec
Holtzman,Holtzman,1,Holtzman,Holtzman,1,NNP,NNP,1,1,Mec
to,to,1,to,to,1,TO,TO,1,1,Cit
Holtzman,Holtzman,1,Holtzman,Holtzman,1,NNP,NNP,1,1,Mec
1996,1996,1,1996,1996,1,CD,CD,1,1,Mec
undergo,undergoes,0,undergo,undergo,1,VB,NNS,1,1,SVA
the,?,0,the,?,0,DET,?,0,0,ArtOrDet
the,?,0,the,?,0,DET,?,0,0,ArtOrDet
individual,individual,1,individual,individual,1,JJ,JJ,1,0,Vform
as,as,1,as,as,1,IN,IN,1,0,Spar
at,at,1,at,at,1,IN,IN,1,0,ArtOrDet
allows,?,0,allow,?,0,VBZ,?,0,0,SVA
Thus,Thus,1,Thus,Thus,1,RB,RB,1,0,Mec
an,?,0,an,?,0,DET,?,0,0,ArtOrDet
patients,patients,1,patient,patient,1,NNS,NNS,1,1,Trans
are,are,1,be,be,1,VBP,VBP,1,0,Pref
benefit,benefits,0,benefit,benefit,1,NN,NNS,1,0,Pref
well,well,1,well,well,1,RB,RB,1,1,Spar
the,?,0,the,?,0,DET,?,0,0,ArtOrDet
surveillance,surveillance,1,surveillance,surveillance,1,NN,NN,1,0,Vt
invades,d,0,invade,d,0,VBZ,SYM,1,1,Vform
person,person,1,person,person,1,NN,NN,1,0,Vform
Therefore,Therefore,1,Therefore,Therefore,1,RB,RB,1,0,Mec
in,on,0,in,on,0,IN,IN,1,1,Mec
technology,technology,1,technology,technology,1,NN,NN,1,0,Vt
make,make,1,make,make,1,VB,VB,1,1,Npos
anglicizing,anglicizing,1,anglicize,anglicize,1,VBG,VBG,1,1,Um
use,used,0,use,use,1,NN,VBN,1,1,Vt
without,without,1,without,without,1,IN,IN,1,0,Pref
the,?,0,the,?,0,DET,?,0,0,Rloc
'\'','\'',1,\,\,1,SYM,SYM,1,1,Npos
cases,cases,1,case,case,1,NNS,NNS,1,0,Mec
appropriate,appropriate,1,appropriate,appropriate,1,JJ,JJ,1,0,Wform
Using,Usage,0,Using,Usage,0,VBG,NN,1,1,Wform
the,the,1,the,the,1,DET,DET,1,0,Wform
over,override,0,over,override,0,IN,NN,1,1,Wform
patient,patient,1,patient,patient,1,NN,NN,1,1,Mec
breaching,breach,0,breach,breach,1,VBG,NN,1,1,Vform
and,and,1,and,and,1,CC,CC,1,1,Mec
is,are,0,be,be,1,VBZ,VBP,1,1,SVA
third,third,1,third,third,1,JJ,JJ,1,1,Pform
genetic,genetic,1,genetic,genetic,1,JJ,JJ,1,1,Mec
employees,employees,1,employee,employee,1,NNS,NNS,1,0,Mec
parties,parties,1,party,party,1,NNS,NNS,1,0,Mec
by,in,0,by,in,0,IN,IN,1,1,Wform
its,its,1,it,it,1,PRPS,PRPS,1,1,Mec
to,?,0,to,?,0,TO,?,0,0,Rloc
nearly,nearly,1,nearly,nearly,1,RB,RB,1,1,Mec
tagging,tagging,1,tag,tag,1,VBG,VBG,1,1,Mec
have,has,0,have,have,1,VB,VBZ,1,1,SVA
however,however,1,however,however,1,RB,RB,0,0,Mec
communicate,communicated,0,communicate,communicate,1,VB,VBN,1,1,Vform
