s_str,t_str,st_samestr,s_stem,t_stem,st_samestem,s_pos,t_pos,st_precede,st_follow,class
of,of,1,of,of,1,IN,IN,1,1,wa
our,our,1,our,our,1,PRPS,PRPS,1,1,wa
evaluations,evaluations,1,evaluation,evaluation,1,NNS,NNS,1,1,wa
',',',',1,',',',',1,PPR,PPR,1,1,wa
Recommend-Me,Recommend-Me,1,Recommend-Me,Recommend-Me,1,JJ,JJ,1,1,wa
still,still,1,still,still,1,RB,RB,1,0,wa
performs,performed,0,perform,perform,1,VBZ,VBN,1,1,wa
around,around,1,around,around,1,IN,IN,0,0,wa
3,three,0,3,three,0,CD,CD,1,1,wa
times,times,1,time,time,1,NNS,NNS,0,1,wa
faster,faster,1,fast,fast,1,RBR,RBR,1,1,wa
than,than,1,than,than,1,IN,IN,1,1,wa
the,the,1,the,the,1,DET,DET,1,1,wa
exhaustive,exhaustive,1,exhaustive,exhaustive,1,JJ,JJ,1,1,wa
search,search,1,search,search,1,NN,NN,1,1,wa
.,.,1,.,.,1,PP,PP,1,1,wa
?,?,1,?,?,1,?,?,1,1,wa
Its,This,0,Its,This,0,PRPS,DET,1,0,wa
superiority,advantage,0,superiority,advantage,0,NN,NN,0,0,wa
is,will,0,be,will,0,VBZ,MD,0,0,wa
important,important,1,important,important,1,JJ,JJ,0,1,wa
for,for,1,for,for,1,IN,IN,1,1,wa
practical,practical,1,practical,practical,1,JJ,JJ,1,1,wa
applications,applications,1,application,application,1,NNS,NNS,1,1,wa
.,.,1,.,.,1,PP,PP,1,1,wa
?,be,0,?,be,0,?,VB,0,0,wa
Figure,Figure,1,Figure,Figure,1,NNP,NNP,1,1,wa
\REF,\REF,1,\REF,\REF,1,NNP,NNP,1,1,wa
presents,presents,1,present,present,1,NNS,NNS,1,1,wa
examples,examples,1,example,example,1,NNS,NNS,1,1,wa
of,of,1,of,of,1,IN,IN,1,1,wa
hit,hit,1,hit,hit,1,NN,NN,1,1,wa
recommendations,recommendations,1,recommendation,recommendation,1,NNS,NNS,1,1,wa
returned,returned,1,return,return,1,VBN,VBN,1,0,wa
by,?,0,by,?,0,IN,?,0,0,wa
our,?,0,our,?,0,PRPS,?,0,0,wa
Recommend-Me,byRecommend-Me,0,Recommend-Me,byRecommend-Me,0,JJ,JJ,0,1,wa
.,.,1,.,.,1,PP,PP,0,1,wa
?,?,1,?,?,1,?,?,1,1,wa
In,We,0,In,We,0,IN,PRP,1,0,wa
this,?,0,this,?,0,DET,?,0,0,wa
paper,?,0,paper,?,0,NN,?,0,0,wa
',',?,0,',',?,0,PPR,?,0,0,wa
we,?,0,we,?,0,PRP,?,0,0,wa
introduced,?,0,introduce,?,0,VBN,?,0,0,wa
a,?,0,a,?,0,DET,?,0,0,wa
new,?,0,new,?,0,JJ,?,0,0,wa
system,?,0,system,?,0,NN,?,0,0,wa
',',',',1,',',',',1,PPR,PPR,0,1,wa
named,named,1,name,name,1,VBN,VBN,1,1,wa
Recommend-Me,Recommend-Me,1,Recommend-Me,Recommend-Me,1,JJ,JJ,1,1,wa
',',',',1,',',',',1,PPR,PPR,1,1,wa
for,for,1,for,for,1,IN,IN,1,0,wa
visual,visual,1,visual,visual,1,JJ,JJ,0,1,wa
query,query,1,query,query,1,NN,NN,1,0,wa
suggestion,'described oursystem making suggestions',0,suggestion,'describe oursystem make suggestion',0,NN,'VBD NN VBG POS',0,1,wa
.,.,1,.,.,1,PP,PP,0,1,wa
?,?,1,?,?,1,?,?,1,1,wa
Given,Given,1,Given,Given,1,VBN,VBN,1,1,wa
an,an,1,an,an,1,DET,DET,1,1,wa
initial,initial,1,initial,initial,1,JJ,JJ,1,1,wa
query,query,1,query,query,1,NN,NN,1,1,wa
image,image,1,image,image,1,NN,NN,1,1,wa
and,and,1,and,and,1,CC,CC,1,1,wa
a,a,1,a,a,1,DET,DET,1,1,wa
retrieved,retrieved,1,retrieve,retrieve,1,VBN,VBN,1,1,wa
database,database,1,database,database,1,NN,NN,1,1,wa
',',',',1,',',',',1,PPR,PPR,1,1,wa
Recommend-Me,Recommend-Me,1,Recommend-Me,Recommend-Me,1,JJ,JJ,1,0,wa
introduces,gives,0,introduce,give,0,VBZ,VBZ,1,1,wa
recommendations,recommendations,1,recommendation,recommendation,1,NNS,NNS,0,1,wa
that,that,1,that,that,1,IN,IN,1,0,wa
imposes,'impose conditions on',0,impose,'impose condition on',0,VBZ,'VB NNS POS',1,1,wa
which,which,1,which,which,1,WDT,WDT,0,1,wa
and,and,1,and,and,1,CC,CC,1,1,wa
how,how,1,how,how,1,WRB,WRB,1,1,wa
frequent,frequent,1,frequent,frequent,1,JJ,JJ,1,1,wa
items,items,1,item,item,1,NNS,NNS,1,1,wa
in,in,1,in,in,1,IN,IN,1,1,wa
the,the,1,the,the,1,DET,DET,1,1,wa
initial,initial,1,initial,initial,1,JJ,JJ,1,1,wa
query,query,1,query,query,1,NN,NN,1,1,wa
image,image,1,image,image,1,NN,NN,1,1,wa
appear,appear,1,appear,appear,1,VB,VB,1,1,wa
in,in,1,in,in,1,IN,IN,1,1,wa
the,the,1,the,the,1,DET,DET,1,1,wa
database,database,1,database,database,1,NN,NN,1,1,wa
.,.,1,.,.,1,PP,PP,1,1,wa
?,?,1,?,?,1,?,?,1,1,wa
Such,Such,1,Such,Such,1,JJ,JJ,1,1,wa
recommendations,recommendations,1,recommendation,recommendation,1,NNS,NNS,1,0,wa
support,help,0,support,help,0,NN,NN,1,1,wa
users,users,1,user,user,1,NNS,NNS,0,1,wa
to,to,1,to,to,1,TO,TO,1,1,wa
select,select,1,select,select,1,JJ,JJ,1,0,wa
search,search,1,search,search,1,NN,NN,0,1,wa
query,query,1,query,query,1,NN,NN,1,1,wa
',',',',1,',',',',1,PPR,PPR,1,1,wa
to,to,1,to,to,1,TO,TO,1,1,wa
rapidly,rapidly,1,rapidly,rapidly,1,RB,RB,1,1,wa
refine,refine,1,refine,refine,1,VB,VB,1,1,wa
the,the,1,the,the,1,DET,DET,1,1,wa
initial,initial,1,initial,initial,1,JJ,JJ,1,1,wa
query,query,1,query,query,1,NN,NN,1,1,wa
image,image,1,image,image,1,NN,NN,1,1,wa
or,or,1,or,or,1,CC,CC,1,1,wa
to,to,1,to,to,1,TO,TO,1,1,wa
explore,explore,1,explore,explore,1,VB,VB,1,1,wa
the,the,1,the,the,1,DET,DET,1,1,wa
database,database,1,database,database,1,NN,NN,1,1,wa
.,.,1,.,.,1,PP,PP,1,1,wa
?,the,0,?,the,0,?,DET,0,0,wa
An,An,1,An,An,1,DET,DET,1,1,wa
efficient,efficient,1,efficient,efficient,1,JJ,JJ,1,1,wa
solution,solution,1,solution,solution,1,NN,NN,1,1,wa
to,to,1,to,to,1,TO,TO,1,1,wa
make,make,1,make,make,1,VB,VB,1,1,wa
Recommend-Me,Recommend-Me,1,Recommend-Me,Recommend-Me,1,JJ,JJ,1,1,wa
practical,practical,1,practical,practical,1,JJ,JJ,1,0,wa
is,was,0,be,be,1,VBZ,VBD,1,0,wa
presented,'also presented',0,present,'also present',0,VBN,'RB PPR',0,1,wa
.,.,1,.,.,1,PP,PP,1,1,wa
?,?,1,?,?,1,?,?,1,1,wa
To,To,1,To,To,1,TO,TO,1,1,wa
the,the,1,the,the,1,DET,DET,1,1,wa
best,best,1,good,good,1,RB,RB,1,1,wa
of,of,1,of,of,1,IN,IN,1,1,wa
our,our,1,our,our,1,PRPS,PRPS,1,1,wa
knowledge,knowledge,1,knowledge,knowledge,1,NN,NN,1,1,wa
',',',',1,',',',',1,PPR,PPR,1,1,wa
Recommend-Me,Recommend-Me,1,Recommend-Me,Recommend-Me,1,JJ,JJ,1,1,wa
is,is,1,be,be,1,VBZ,VBZ,1,1,wa
the,the,1,the,the,1,DET,DET,1,1,wa
first,first,1,first,first,1,JJ,JJ,1,1,wa
attempt,'attempt at',0,attempt,'attempt at',0,NN,'NN POS',1,0,wa
toward,developing,0,toward,develop,0,IN,VBG,0,0,wa
its,a,0,it,a,0,PRPS,DET,0,1,wa
targeted,targeted,1,target,target,1,JJ,JJ,0,1,wa
suggestion,suggestion,1,suggestion,suggestion,1,NN,NN,1,1,wa
scheme,scheme,1,scheme,scheme,1,NN,NN,1,1,wa
.,.,1,.,.,1,PP,PP,1,1,wa
?,?,1,?,?,1,?,?,1,1,wa
